_tas_id,date,_date_dt,stat,boat_brand,fleet_type,boat_name,qc,qc_id,qc_status,qc_atc_time,task,Riggers,Riggers_id,Riggers_status,Riggers_atc_time,Shipwright,Shipwright_id,Shipwright_status,Shipwright_atc_time,Cleaner above deck,Cleaner above deck_id,Cleaner above deck_status,Cleaner above deck_atc_time,Cleaner below deck,Cleaner below deck_id,Cleaner below deck_status,Cleaner below deck_atc_time,Safety Equipment,Safety Equipment_id,Safety Equipment_status,Safety Equipment_atc_time,Technician,Technician_id,Technician_status,Technician_atc_time
68992,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[AVANTI](/app/fleet/1731),0,740962,0,2026-03-13T00:31:54.495427+00:00,[#740962](/app/tasks/740962),3497,740968,0,2026-03-23T18:54:35.457149+00:00,6172,740963,2,2026-03-23T18:55:14.637957+00:00,0,740966,0,2026-03-13T00:31:54.743110+00:00,0,740967,0,2026-03-13T00:31:54.790320+00:00,0,740964,0,2026-03-13T00:31:54.636297+00:00,6269,740965,0,2026-03-23T18:55:29.406550+00:00
69282,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[Caroleena II](/app/fleet/3925),0,744595,0,2026-03-19T21:32:00.796921+00:00,[#744595](/app/tasks/744595),3497,744601,0,2026-03-22T19:02:06.634007+00:00,6172,744596,2,2026-03-21T19:47:32.907545+00:00,0,744599,0,2026-03-19T21:32:01.097261+00:00,0,744600,0,2026-03-19T21:32:01.120731+00:00,0,744597,0,2026-03-19T21:32:00.930899+00:00,2267,744598,0,2026-03-21T19:47:17.329200+00:00
68993,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[CATATUDE](/app/fleet/3298),0,740969,0,2026-03-13T00:32:03.240279+00:00,[#740969](/app/tasks/740969),4762,740975,2,2026-03-24T18:03:12.809121+00:00,2313,740970,2,2026-03-24T18:03:42.032307+00:00,0,740973,0,2026-03-13T00:32:03.453303+00:00,0,740974,0,2026-03-13T00:32:03.531623+00:00,0,740971,0,2026-03-13T00:32:03.349208+00:00,2267,740972,0,2026-03-24T18:03:26.990073+00:00
68994,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[CHEAP THRILLS VIII](/app/fleet/2510),0,740976,0,2026-03-13T00:32:04.186293+00:00,[#740976](/app/tasks/740976),6245,740982,2,2026-03-21T19:45:35.325291+00:00,6183,740977,2,2026-03-21T19:46:12.757691+00:00,0,740980,0,2026-03-13T00:32:04.439185+00:00,0,740981,0,2026-03-13T00:32:04.456057+00:00,0,740978,0,2026-03-13T00:32:04.301250+00:00,6269,740979,2,2026-03-21T19:45:53.843073+00:00
68995,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[CORAL](/app/fleet/4198),0,740983,0,2026-03-13T00:32:05.897590+00:00,[#740983](/app/tasks/740983),2285,740989,0,2026-03-21T20:19:34.067964+00:00,2285,740984,0,2026-03-21T20:20:09.433044+00:00,0,740987,0,2026-03-13T00:32:06.195769+00:00,0,740988,0,2026-03-13T00:32:06.242561+00:00,0,740985,0,2026-03-13T00:32:06.045091+00:00,6268,740986,2,2026-03-21T20:19:50.891923+00:00
69216,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[DILKARA DREAMER](/app/fleet/3284),0,743418,0,2026-03-16T22:32:07.307044+00:00,[#743418](/app/tasks/743418),6245,743424,2,2026-03-25T20:36:39.946107+00:00,2313,743419,2,2026-03-25T20:37:12.620330+00:00,0,743422,0,2026-03-16T22:32:07.501599+00:00,0,743423,0,2026-03-16T22:32:07.540525+00:00,0,743420,0,2026-03-16T22:32:07.406086+00:00,0,743421,0,2026-03-16T22:32:07.446156+00:00
68996,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[FATU HIVA](/app/fleet/3749),0,740990,0,2026-03-13T00:32:15.296158+00:00,[#740990](/app/tasks/740990),3497,740996,0,2026-03-19T20:42:07.112031+00:00,2313,740991,2,2026-03-19T20:42:37.112393+00:00,0,740994,0,2026-03-13T00:32:15.498036+00:00,0,740995,0,2026-03-13T00:32:15.538623+00:00,0,740993,0,2026-03-13T00:32:15.439668+00:00,6269,740992,2,2026-03-19T20:42:22.746302+00:00
68997,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[Glad 2B Here 2](/app/fleet/4197),0,740997,0,2026-03-13T00:32:21.346158+00:00,[#740997](/app/tasks/740997),6186,741003,0,2026-03-21T20:16:36.566881+00:00,6186,740998,0,2026-03-21T20:16:22.631593+00:00,0,741001,0,2026-03-13T00:32:21.598242+00:00,0,741002,0,2026-03-13T00:32:21.641769+00:00,0,740999,0,2026-03-13T00:32:21.486950+00:00,2292,741000,0,2026-03-21T20:16:05.851420+00:00
68998,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[HONKY TONK WOMAN](/app/fleet/3647),0,741004,0,2026-03-13T00:32:27.099304+00:00,[#741004](/app/tasks/741004),4762,741010,2,2026-03-23T18:57:34.192117+00:00,2286,741005,2,2026-03-23T18:59:00.654815+00:00,0,741008,0,2026-03-13T00:32:27.352455+00:00,0,741009,0,2026-03-13T00:32:27.401759+00:00,0,741006,0,2026-03-13T00:32:27.251604+00:00,4901,741007,0,2026-03-23T18:58:00.883141+00:00
68999,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[ILES ET AILES](/app/fleet/2513),0,741011,0,2026-03-13T00:32:28.299726+00:00,[#741011](/app/tasks/741011),6245,741017,2,2026-03-21T19:53:01.059442+00:00,2286,741012,2,2026-03-21T19:53:52.676466+00:00,0,741015,0,2026-03-13T00:32:28.546962+00:00,0,741016,0,2026-03-13T00:32:28.596816+00:00,0,741013,0,2026-03-13T00:32:28.437040+00:00,2279,741014,0,2026-03-21T19:54:45.373140+00:00
69000,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[JUST COOL](/app/fleet/3336),0,741018,0,2026-03-13T00:32:32.044088+00:00,[#741018](/app/tasks/741018),4762,741024,2,2026-03-24T18:06:56.853340+00:00,2313,741019,2,2026-03-24T18:07:30.577812+00:00,0,741022,0,2026-03-13T00:32:32.290135+00:00,0,741023,0,2026-03-13T00:32:32.335504+00:00,0,741020,0,2026-03-13T00:32:32.150798+00:00,2302,741021,0,2026-03-24T18:07:13.301597+00:00
69001,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[NAUTI BUT NICE](/app/fleet/1702),0,741025,0,2026-03-13T00:32:49.641806+00:00,[#741025](/app/tasks/741025),0,741031,0,2026-03-25T22:06:17.801347+00:00,0,741026,0,2026-03-13T00:32:49.696692+00:00,0,741029,0,2026-03-13T00:32:49.854365+00:00,0,741030,0,2026-03-13T00:32:49.903014+00:00,0,741027,0,2026-03-13T00:32:49.749949+00:00,0,741028,0,2026-03-13T00:32:49.806325+00:00
69002,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[NAUTI DAWG](/app/fleet/3237),0,741032,0,2026-03-13T00:32:50.161800+00:00,[#741032](/app/tasks/741032),0,741038,0,2026-03-13T00:32:50.457468+00:00,0,741033,0,2026-03-13T00:32:50.231563+00:00,0,741036,0,2026-03-13T00:32:50.394865+00:00,0,741037,0,2026-03-13T00:32:50.436431+00:00,0,741034,0,2026-03-13T00:32:50.289545+00:00,0,741035,0,2026-03-13T00:32:50.345004+00:00
69003,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[NEVER SAY NEVER 2](/app/fleet/3645),0,741039,0,2026-03-13T00:32:52.392675+00:00,[#741039](/app/tasks/741039),0,741045,0,2026-03-13T00:32:52.733605+00:00,0,741040,0,2026-03-13T00:32:52.440032+00:00,0,741043,0,2026-03-13T00:32:52.636866+00:00,0,741044,0,2026-03-13T00:32:52.690096+00:00,0,741041,0,2026-03-13T00:32:52.502059+00:00,0,741042,0,2026-03-13T00:32:52.591705+00:00
69004,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[ORYX](/app/fleet/1760),0,741046,0,2026-03-13T00:32:55.731745+00:00,[#741046](/app/tasks/741046),0,741052,0,2026-03-13T00:32:56.047286+00:00,0,741047,0,2026-03-13T00:32:55.757652+00:00,0,741050,0,2026-03-13T00:32:55.950085+00:00,0,741051,0,2026-03-13T00:32:55.999570+00:00,0,741048,0,2026-03-13T00:32:55.841165+00:00,0,741049,0,2026-03-13T00:32:55.891033+00:00
69005,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[SALTY JAMS](/app/fleet/3838),0,741053,0,2026-03-13T00:33:03.297378+00:00,[#741053](/app/tasks/741053),2285,741059,0,2026-03-21T20:31:42.256615+00:00,2285,741054,0,2026-03-21T20:32:13.168224+00:00,0,741057,0,2026-03-13T00:33:03.541512+00:00,0,741058,0,2026-03-13T00:33:03.591747+00:00,0,741055,0,2026-03-13T00:33:03.435952+00:00,6268,741056,2,2026-03-21T20:31:59.007908+00:00
69006,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[SANDY FEET](/app/fleet/2503),0,741060,0,2026-03-13T00:33:04.554391+00:00,[#741060](/app/tasks/741060),6204,741066,2,2026-03-20T20:31:15.975523+00:00,2286,741061,2,2026-03-20T20:31:49.164396+00:00,0,741064,0,2026-03-13T00:33:04.744007+00:00,0,741065,0,2026-03-13T00:33:04.796296+00:00,0,741062,0,2026-03-13T00:33:04.657976+00:00,2302,741063,0,2026-03-20T20:31:31.457170+00:00
69007,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[SEA SPIRIT](/app/fleet/3234),0,741067,0,2026-03-13T00:33:10.134150+00:00,[#741067](/app/tasks/741067),6204,741073,2,2026-03-22T19:07:44.828268+00:00,2286,741068,2,2026-03-22T19:08:09.289577+00:00,0,741071,0,2026-03-13T00:33:10.386952+00:00,0,741072,0,2026-03-13T00:33:10.435964+00:00,0,741069,0,2026-03-13T00:33:10.250886+00:00,6204,741070,1,2026-03-22T19:08:49.690500+00:00
69008,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[SEA SWEET II](/app/fleet/3223),0,741074,0,2026-03-13T00:33:11.844332+00:00,[#741074](/app/tasks/741074),2285,741080,0,2026-03-21T20:23:43.234810+00:00,2285,741075,0,2026-03-21T20:24:25.580196+00:00,0,741078,0,2026-03-13T00:33:12.090559+00:00,0,741079,0,2026-03-13T00:33:12.135199+00:00,0,741076,0,2026-03-13T00:33:11.951296+00:00,6268,741077,2,2026-03-21T20:23:57.218969+00:00
69009,2026-03-25,2026-03-26T00:00:00+00:00,QTA,Moorings,,[SHIPYOUKNOT](/app/fleet/3150),0,741081,0,2026-03-13T00:33:16.512732+00:00,[#741081](/app/tasks/741081),6204,741087,2,2026-03-23T19:03:30.499823+00:00,6183,741082,2,2026-03-21T19:57:37.751607+00:00,0,741085,0,2026-03-13T00:33:16.744439+00:00,0,741086,0,2026-03-13T00:33:16.795317+00:00,0,741083,0,2026-03-13T00:33:16.641633+00:00,2279,741084,0,2026-03-21T19:57:18.487267+00:00
69032,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[Blueberry](/app/fleet/4185),0,741476,0,2026-03-14T00:32:15.753961+00:00,[#741476](/app/tasks/741476),0,741482,0,2026-03-14T00:32:16.057187+00:00,0,741477,0,2026-03-14T00:32:15.840319+00:00,0,741480,0,2026-03-14T00:32:15.964303+00:00,0,741481,0,2026-03-14T00:32:16.029361+00:00,0,741478,0,2026-03-14T00:32:15.865690+00:00,0,741479,0,2026-03-14T00:32:15.945514+00:00
69033,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[BREAKAWAY](/app/fleet/3350),0,741483,0,2026-03-14T00:32:17.840341+00:00,[#741483](/app/tasks/741483),6204,741489,2,2026-03-22T19:01:05.213441+00:00,2313,741484,2,2026-03-21T19:46:51.711119+00:00,0,741487,0,2026-03-14T00:32:17.979864+00:00,0,741488,0,2026-03-14T00:32:18.043942+00:00,0,741485,0,2026-03-14T00:32:17.945593+00:00,2302,741486,0,2026-03-21T19:46:37.050176+00:00
69036,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[EVENT HORIZON III](/app/fleet/3281),0,741504,0,2026-03-14T00:32:32.864210+00:00,[#741504](/app/tasks/741504),3497,741510,0,2026-03-22T19:00:24.829554+00:00,2286,741505,2,2026-03-21T19:48:24.012384+00:00,0,741508,0,2026-03-14T00:32:33.142023+00:00,0,741509,0,2026-03-14T00:32:33.160581+00:00,0,741506,0,2026-03-14T00:32:32.973459+00:00,4901,741507,0,2026-03-21T19:48:10.647976+00:00
69037,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[KNOT WORKING](/app/fleet/1996),0,741511,0,2026-03-14T00:32:55.529254+00:00,[#741511](/app/tasks/741511),0,741517,0,2026-03-14T00:32:55.937475+00:00,0,741512,0,2026-03-14T00:32:55.560608+00:00,0,741515,0,2026-03-14T00:32:55.834514+00:00,0,741516,0,2026-03-14T00:32:55.858105+00:00,0,741513,0,2026-03-14T00:32:55.669482+00:00,0,741514,0,2026-03-14T00:32:55.745184+00:00
69039,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[Lucky Lady](/app/fleet/2527),0,741525,0,2026-03-14T00:33:01.947304+00:00,[#741525](/app/tasks/741525),0,741531,0,2026-03-14T00:33:02.262861+00:00,0,741526,0,2026-03-14T00:33:01.974198+00:00,0,741529,0,2026-03-14T00:33:02.169724+00:00,0,741530,0,2026-03-14T00:33:02.245073+00:00,0,741527,0,2026-03-14T00:33:02.059804+00:00,0,741528,0,2026-03-14T00:33:02.151280+00:00
69040,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[MANGO TANGO](/app/fleet/2516),0,741532,0,2026-03-14T00:33:04.376109+00:00,[#741532](/app/tasks/741532),4762,741538,0,2026-03-24T18:08:21.049156+00:00,2313,741533,2,2026-03-24T18:08:47.370351+00:00,0,741536,0,2026-03-14T00:33:04.650648+00:00,0,741537,0,2026-03-14T00:33:04.672334+00:00,0,741534,0,2026-03-14T00:33:04.540089+00:00,2267,741535,0,2026-03-24T18:08:34.720789+00:00
69042,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[NOMADA CARIBENA](/app/fleet/1755),0,741546,0,2026-03-14T00:33:18.246957+00:00,[#741546](/app/tasks/741546),6245,741552,0,2026-03-24T18:10:25.766633+00:00,6183,741547,0,2026-03-24T18:10:41.119222+00:00,0,741550,0,2026-03-14T00:33:18.464200+00:00,0,741551,0,2026-03-14T00:33:18.529386+00:00,0,741548,0,2026-03-14T00:33:18.359969+00:00,0,741549,0,2026-03-14T00:33:18.430857+00:00
69043,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[Sea Senora](/app/fleet/4188),0,741553,0,2026-03-14T00:33:32.658806+00:00,[#741553](/app/tasks/741553),0,741559,0,2026-03-14T00:33:32.972048+00:00,0,741554,0,2026-03-14T00:33:32.741781+00:00,0,741557,0,2026-03-14T00:33:32.877699+00:00,0,741558,0,2026-03-14T00:33:32.953959+00:00,0,741555,0,2026-03-14T00:33:32.768795+00:00,0,741556,0,2026-03-14T00:33:32.854903+00:00
69192,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[SOULY SAILING *](/app/fleet/1703),0,743007,0,2026-03-16T13:34:10.821733+00:00,[#743007](/app/tasks/743007),6204,743013,2,2026-03-22T19:03:33.156118+00:00,6172,743008,2,2026-03-21T19:58:35.352501+00:00,0,743011,0,2026-03-16T13:34:11.098819+00:00,0,743012,0,2026-03-16T13:34:11.129754+00:00,0,743009,0,2026-03-16T13:34:10.934338+00:00,0,743010,0,2026-03-16T13:34:10.997455+00:00
69044,2026-03-25,2026-03-26T00:00:00+00:00,1-N,Moorings,,[SECOND WIND](/app/fleet/1756),0,741560,0,2026-03-14T00:33:35.449419+00:00,[#741560](/app/tasks/741560),4762,741566,0,2026-03-24T18:11:11.726076+00:00,2313,741561,0,2026-03-24T18:11:47.082323+00:00,0,741564,0,2026-03-14T00:33:35.648718+00:00,0,741565,0,2026-03-14T00:33:35.663990+00:00,0,741562,0,2026-03-14T00:33:35.552160+00:00,2302,741563,0,2026-03-24T18:11:30.539245+00:00
69089,2026-03-25,2026-03-26T00:00:00+00:00,2,Sunsail,,[AMELIA GRACE](/app/fleet/1663),0,742046,0,2026-03-15T00:32:43.482847+00:00,[#742046](/app/tasks/742046),3563,742052,0,2026-03-24T18:13:07.367759+00:00,2305,742047,0,2026-03-24T18:13:44.583426+00:00,0,742050,0,2026-03-15T00:32:43.722477+00:00,0,742051,0,2026-03-15T00:32:43.740411+00:00,0,742048,0,2026-03-15T00:32:43.587951+00:00,0,742049,0,2026-03-24T18:13:26.083684+00:00
69090,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[AMICIS](/app/fleet/2529),0,742053,0,2026-03-15T00:32:44.282775+00:00,[#742053](/app/tasks/742053),6321,742059,0,2026-03-25T22:06:34.987032+00:00,0,742054,0,2026-03-15T00:32:44.337804+00:00,0,742057,0,2026-03-15T00:32:44.530651+00:00,0,742058,0,2026-03-15T00:32:44.550520+00:00,0,742055,0,2026-03-15T00:32:44.420305+00:00,0,742056,0,2026-03-15T00:32:44.451511+00:00
69093,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[Boat for Sail](/app/fleet/4231),0,742074,0,2026-03-15T00:32:53.955394+00:00,[#742074](/app/tasks/742074),4762,742080,2,2026-03-24T18:01:17.797294+00:00,0,742075,0,2026-03-15T00:32:54.032300+00:00,0,742078,0,2026-03-15T00:32:54.227797+00:00,0,742079,0,2026-03-15T00:32:54.248085+00:00,0,742076,0,2026-03-15T00:32:54.119970+00:00,0,742077,0,2026-03-15T00:32:54.139976+00:00
69540,2026-03-25,2026-03-26T00:00:00+00:00,2,Sunsail,,[CARPE DIEM (NO OWNERS)](/app/fleet/3403),0,748166,0,2026-03-24T19:32:25.622591+00:00,[#748166](/app/tasks/748166),0,748172,0,2026-03-24T19:32:26.009757+00:00,0,748167,0,2026-03-24T19:32:25.708182+00:00,0,748170,0,2026-03-24T19:32:25.910902+00:00,0,748171,0,2026-03-24T19:32:25.987415+00:00,0,748169,0,2026-03-24T19:32:25.813416+00:00,0,748168,0,2026-03-24T19:32:25.776151+00:00
69097,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[DON'T DO IT](/app/fleet/4242),0,742102,0,2026-03-15T00:33:04.027571+00:00,[#742102](/app/tasks/742102),6186,742108,0,2026-03-22T20:31:39.473784+00:00,6186,742103,0,2026-03-22T20:32:17.204927+00:00,0,742106,0,2026-03-15T00:33:04.243789+00:00,0,742107,0,2026-03-15T00:33:04.287497+00:00,0,742104,0,2026-03-15T00:33:04.137246+00:00,6239,742105,2,2026-03-22T20:31:59.556796+00:00
69100,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[FAN SEA](/app/fleet/3705),0,742123,0,2026-03-15T00:33:10.853787+00:00,[#742123](/app/tasks/742123),0,742129,0,2026-03-15T00:33:11.185495+00:00,0,742124,0,2026-03-15T00:33:10.929070+00:00,0,742127,0,2026-03-15T00:33:11.123031+00:00,0,742128,0,2026-03-15T00:33:11.142494+00:00,0,742125,0,2026-03-15T00:33:10.987784+00:00,0,742126,0,2026-03-15T00:33:11.038079+00:00
69101,2026-03-25,2026-03-26T00:00:00+00:00,2,Sunsail,,[FLAMBUOYANT (NO OWNERS)](/app/fleet/3789),0,742130,0,2026-03-15T00:33:12.846494+00:00,[#742130](/app/tasks/742130),3563,742136,0,2026-03-24T18:14:18.719698+00:00,2331,742131,2,2026-03-22T18:47:24.202004+00:00,0,742134,0,2026-03-15T00:33:13.093259+00:00,0,742135,0,2026-03-15T00:33:13.137472+00:00,0,742132,0,2026-03-15T00:33:12.985521+00:00,6199,742133,0,2026-03-23T18:38:26.531659+00:00
69103,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[Forever in Blue Jeans](/app/fleet/4268),0,742144,0,2026-03-15T00:33:14.627477+00:00,[#742144](/app/tasks/742144),0,742150,0,2026-03-15T00:33:14.934377+00:00,0,742145,0,2026-03-15T00:33:14.653022+00:00,0,742148,0,2026-03-15T00:33:14.840055+00:00,0,742149,0,2026-03-15T00:33:14.883479+00:00,0,742146,0,2026-03-15T00:33:14.737871+00:00,0,742147,0,2026-03-15T00:33:14.756936+00:00
69105,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[GAME DAY](/app/fleet/3615),0,742158,0,2026-03-15T00:33:18.354759+00:00,[#742158](/app/tasks/742158),0,742164,0,2026-03-15T00:33:18.736043+00:00,0,742159,0,2026-03-15T00:33:18.431043+00:00,0,742162,0,2026-03-15T00:33:18.636325+00:00,0,742163,0,2026-03-15T00:33:18.656251+00:00,0,742160,0,2026-03-15T00:33:18.523615+00:00,0,742161,0,2026-03-15T00:33:18.546258+00:00
69106,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[Happy Place](/app/fleet/4229),0,742165,0,2026-03-15T00:33:23.628260+00:00,[#742165](/app/tasks/742165),3497,742171,0,2026-03-24T18:02:03.722602+00:00,0,742166,0,2026-03-15T00:33:23.686058+00:00,0,742169,0,2026-03-15T00:33:23.885924+00:00,0,742170,0,2026-03-15T00:33:23.931698+00:00,0,742167,0,2026-03-15T00:33:23.753992+00:00,0,742168,0,2026-03-15T00:33:23.824963+00:00
69107,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[HOPE](/app/fleet/1994),0,742172,0,2026-03-15T00:33:26.227273+00:00,[#742172](/app/tasks/742172),0,742178,0,2026-03-15T00:33:26.523327+00:00,0,742173,0,2026-03-15T00:33:26.254582+00:00,0,742176,0,2026-03-15T00:33:26.429338+00:00,0,742177,0,2026-03-15T00:33:26.450894+00:00,0,742174,0,2026-03-15T00:33:26.335292+00:00,0,742175,0,2026-03-15T00:33:26.351480+00:00
69108,2026-03-25,2026-03-26T00:00:00+00:00,2,Moorings,,[Knot Again](/app/fleet/4204),0,742179,0,2026-03-15T00:33:30.727732+00:00,[#742179](/app/tasks/742179),6245,742185,2,2026-03-24T18:09:22.925628+00:00,6183,742180,2,2026-03-24T18:09:50.606792+00:00,0,742183,0,2026-03-15T00:33:30.933039+00:00,0,742184,0,2026-03-15T00:33:30.951391+00:00,0,742181,0,2026-03-15T00:33:30.830541+00:00,2267,742182,0,2026-03-24T18:09:36.165622+00:00
